
Crout Comp
Parallel LU , 1
Parallel MULT , 1
ROW_SIZE, 1024
Err , RUN_COUNT
100 , 100
Run , LU_TIME, MULT_TIME, MoE
0 , 0.761967 , 0.933563 , 2.569950
1 , 0.744244 , 0.950372 , 1.000672
2 , 0.743391 , 0.954829 , 2.474104
3 , 0.741113 , 0.968865 , 4.670976
4 , 0.745068 , 0.933952 , 1.536946
5 , 0.743315 , 0.939685 , 144.887312
6 , 0.742255 , 0.931153 , 71.860434
7 , 0.743513 , 0.930528 , 1.180834
8 , 0.743252 , 0.942559 , 0.068021
9 , 0.742263 , 0.930758 , 1834.848349
10 , 0.742292 , 0.958461 , 3500.680355
11 , 0.743037 , 0.967057 , 229.466507
12 , 0.743479 , 0.962162 , 573.057987
13 , 0.742468 , 0.962275 , 0.130501
14 , 0.742633 , 0.954925 , 911.591428
15 , 0.742532 , 0.968989 , 48.261180
16 , 0.741941 , 0.969615 , 0.065972
17 , 0.742898 , 0.940590 , 534.704175
18 , 0.742427 , 0.964547 , 11629.816669
19 , 0.741810 , 0.968302 , 1931.936569
20 , 0.742842 , 0.966980 , 447.257257
21 , 0.742064 , 0.955016 , 52.850002
22 , 0.743553 , 0.968374 , 0.050367
23 , 0.742119 , 0.969169 , 31.982296
24 , 0.742048 , 0.969242 , 482.407206
25 , 0.741924 , 0.957219 , 0.004679
26 , 0.742272 , 0.936303 , 13.547630
27 , 0.741535 , 0.934392 , 0.172089
28 , 0.742621 , 0.934071 , 7.485112
29 , 0.742638 , 0.969748 , 403.259429
30 , 0.742774 , 0.964399 , 0.114534
31 , 0.742608 , 0.969833 , 685.273509
32 , 0.741489 , 0.970434 , 17.557187
33 , 0.743764 , 0.957433 , 54.695479
34 , 0.743180 , 0.958283 , 302.344244
35 , 0.741286 , 0.933754 , 0.075524
36 , 0.743419 , 0.963552 , 181.987399
37 , 0.741263 , 0.935763 , 0.013646
38 , 0.742105 , 0.972604 , 0.023449
39 , 0.741892 , 0.967853 , 0.059990
40 , 0.742716 , 0.950304 , 9.384476
41 , 0.742605 , 0.967777 , 513.178220
42 , 0.742535 , 0.961885 , 0.016735
43 , 0.743065 , 0.932609 , 28.438161
44 , 0.742541 , 0.971820 , 66.157436
45 , 0.742068 , 0.954225 , 126.621464
46 , 0.742496 , 0.948267 , 355.249225
47 , 0.743262 , 0.957262 , 224.121912
48 , 0.747158 , 0.972312 , 73.437792
49 , 0.742645 , 0.963812 , 0.146841
50 , 0.741362 , 0.933288 , 283.702763
51 , 0.741270 , 0.931719 , 40.083258
52 , 0.742337 , 0.939708 , 0.104636
53 , 0.742397 , 0.962619 , 0.107014
54 , 0.742396 , 0.968075 , 467.942226
55 , 0.741517 , 0.933888 , 16.895829
56 , 0.742217 , 0.970533 , 0.064548
57 , 0.742030 , 0.948342 , 416.777363
58 , 0.741774 , 0.958829 , 64.838237
59 , 0.740457 , 0.931119 , 206.811836
60 , 0.743376 , 0.967359 , 1224.855241
61 , 0.742967 , 0.965460 , 296.903215
62 , 0.741685 , 0.968849 , 17.111494
63 , 0.741962 , 0.961993 , 22634.417565
64 , 0.741339 , 0.956994 , 0.004380
65 , 0.742991 , 0.969096 , 21.810984
66 , 0.743458 , 0.967867 , 144.297268
67 , 0.743000 , 0.968230 , 138.221290
68 , 0.742469 , 0.952356 , 0.040250
69 , 0.746534 , 0.962550 , 290.400984
70 , 0.744052 , 0.949918 , 2071.322019
71 , 0.743417 , 0.966703 , 0.116717
72 , 0.744219 , 0.965337 , 781.402511
73 , 0.744261 , 0.961586 , 113.547598
74 , 0.743919 , 0.930834 , 41.816815
75 , 0.744670 , 0.935627 , 891.928079
76 , 0.745330 , 0.968225 , 195.392193
77 , 0.744667 , 0.965454 , 923.896712
78 , 0.745565 , 0.948188 , 234.369521
79 , 0.746393 , 0.967611 , 3512.511432
80 , 0.746774 , 0.970451 , 77.753735
81 , 0.747301 , 0.967629 , 43.474995
82 , 0.746773 , 0.966030 , 0.077461
83 , 0.746246 , 0.955803 , 53.900215
84 , 0.748260 , 0.968211 , 358.025218
85 , 0.747065 , 0.970558 , 155.503050
86 , 0.744742 , 0.950686 , 206.485342
87 , 0.745688 , 0.962656 , 49.097738
88 , 0.747503 , 0.979965 , 137.355699
89 , 0.748713 , 1.029864 , 9.263534
90 , 0.754727 , 1.035165 , 46116.696364
91 , 0.755526 , 1.045064 , 68.103006
92 , 0.756899 , 1.048839 , 9.881305
93 , 0.761582 , 1.034945 , 190.069073
94 , 0.756743 , 1.043489 , 84539.573038
95 , 0.756228 , 1.030885 , 315.397911
96 , 0.754536 , 1.026887 , 0.023110
97 , 0.753271 , 1.021660 , 407.850209
98 , 0.751293 , 0.988965 , 0.084188
99 , 0.748458 , 0.967520 , 151.115455
Run , LU_TIME, MULT_TIME, MoE
Err , RUN_COUNT
100 , 100
