
Crout Comp
Parallel LU , 0
Parallel MULT , 1
ROW_SIZE, 256
Err , RUN_COUNT
95 , 100
Run , LU_TIME, MULT_TIME, MoE
0 , 0.045133 , 0.013932 , 0.000000
1 , 0.023273 , 0.011700 , 0.000000
2 , 0.019654 , 0.011628 , 0.000000
3 , 0.019152 , 0.011631 , 12.497693
4 , 0.019323 , 0.011549 , 0.000000
5 , 0.019289 , 0.011587 , 12.497693
6 , 0.019323 , 0.011595 , 31.901602
7 , 0.019286 , 0.011619 , 0.000000
8 , 0.020036 , 0.012174 , 31.901602
9 , 0.019920 , 0.011778 , 31.901602
10 , 0.019178 , 0.011642 , 31.901602
11 , 0.019169 , 0.011657 , 31.901602
12 , 0.019266 , 0.011900 , 31.901602
13 , 0.019317 , 0.011676 , 31.901602
14 , 0.019327 , 0.011582 , 31.901602
15 , 0.019401 , 0.011612 , 31.901602
16 , 0.019288 , 0.011575 , 31.901602
17 , 0.019258 , 0.011586 , 31.901602
18 , 0.019181 , 0.011630 , 31.901602
19 , 0.019234 , 0.011615 , 31.901602
20 , 0.019217 , 0.011641 , 31.901602
21 , 0.019223 , 0.011683 , 31.901602
22 , 0.019245 , 0.011685 , 31.901602
23 , 0.019315 , 0.011575 , 31.901602
24 , 0.019219 , 0.011567 , 31.901602
25 , 0.019248 , 0.011614 , 31.901602
26 , 0.019228 , 0.011608 , 31.901602
27 , 0.019167 , 0.011601 , 31.901602
28 , 0.019357 , 0.011732 , 31.901602
29 , 0.019155 , 0.011702 , 31.901602
30 , 0.019261 , 0.011660 , 31.901602
31 , 0.019245 , 0.011715 , 31.901602
32 , 0.019165 , 0.011755 , 31.901602
33 , 0.019238 , 0.011600 , 31.901602
34 , 0.019149 , 0.011739 , 0.012169
35 , 0.019229 , 0.011594 , 0.012169
36 , 0.019173 , 0.011626 , 0.014793
37 , 0.019147 , 0.011738 , 0.012169
38 , 0.019238 , 0.011645 , 0.012169
39 , 0.019242 , 0.011768 , 0.014793
40 , 0.019171 , 0.011608 , 0.014793
41 , 0.019167 , 0.011655 , 0.014793
42 , 0.019302 , 0.011619 , 0.014793
43 , 0.019245 , 0.011597 , 0.014793
44 , 0.019172 , 0.011606 , 0.014793
45 , 0.019158 , 0.011689 , 0.014793
46 , 0.019166 , 0.011697 , 0.014793
47 , 0.019234 , 0.011582 , 0.014793
48 , 0.019170 , 0.011639 , 0.014793
49 , 0.019155 , 0.011632 , 0.014793
50 , 0.019260 , 0.011649 , 0.014793
51 , 0.019233 , 0.011652 , 0.014793
52 , 0.019154 , 0.011547 , 0.014793
53 , 0.019178 , 0.011823 , 0.014793
54 , 0.019265 , 0.011649 , 0.014793
55 , 0.019169 , 0.011682 , 0.014793
56 , 0.019261 , 0.011577 , 0.014793
57 , 0.019252 , 0.011636 , 0.014793
58 , 0.019146 , 0.011632 , 0.014793
59 , 0.019228 , 0.011622 , 0.014793
60 , 0.019156 , 0.011592 , 0.014793
61 , 0.019250 , 0.011641 , 0.014793
62 , 0.019228 , 0.011608 , 0.014793
63 , 0.019591 , 0.011590 , 0.014793
64 , 0.019431 , 0.011612 , 0.014793
65 , 0.019197 , 0.011750 , 0.014793
66 , 0.019320 , 0.011675 , 0.008824
67 , 0.020181 , 0.013451 , 0.008824
68 , 0.019897 , 0.011618 , 0.008824
69 , 0.020286 , 0.012111 , 0.008824
70 , 0.019748 , 0.011687 , 190.565011
71 , 0.019590 , 0.011648 , 190.565011
72 , 0.019365 , 0.011665 , 190.565011
73 , 0.019456 , 0.012836 , 190.565011
74 , 0.020566 , 0.012517 , 190.565011
75 , 0.019823 , 0.011501 , 190.565011
76 , 0.019201 , 0.011812 , 190.565011
77 , 0.019323 , 0.011561 , 190.565011
78 , 0.019676 , 0.011601 , 190.565011
79 , 0.019686 , 0.011735 , 190.565011
80 , 0.019715 , 0.011832 , 190.565011
81 , 0.019290 , 0.011903 , 190.565011
82 , 0.019253 , 0.011872 , 190.565011
83 , 0.019303 , 0.011967 , 190.565011
84 , 0.019728 , 0.011808 , 190.565011
85 , 0.019251 , 0.011800 , 190.565011
86 , 0.019287 , 0.011789 , 190.565011
87 , 0.019209 , 0.011684 , 190.565011
88 , 0.019212 , 0.011651 , 190.565011
89 , 0.019553 , 0.011675 , 190.565011
90 , 0.019794 , 0.011646 , 190.565011
91 , 0.019592 , 0.011720 , 190.565011
92 , 0.019178 , 0.011629 , 190.565011
93 , 0.019213 , 0.011698 , 190.565011
94 , 0.019443 , 0.011579 , 190.565011
95 , 0.019294 , 0.011646 , 190.565011
96 , 0.019642 , 0.011704 , 190.565011
97 , 0.019194 , 0.011731 , 190.565011
98 , 0.019625 , 0.011674 , 192.177119
99 , 0.019257 , 0.011562 , 192.177119
Run , LU_TIME, MULT_TIME, MoE
Err , RUN_COUNT
95 , 100
