
Crout Comp
Parallel LU , 1
Parallel MULT , 1
ROW_SIZE, 8
Err , RUN_COUNT
7 , 100
Run , LU_TIME, MULT_TIME, MoE
0 , 0.000581 , 0.000152 , 0.000000
1 , 0.000429 , 0.000143 , 0.000000
2 , 0.000417 , 0.000168 , 0.000000
3 , 0.000371 , 0.000138 , 0.000000
4 , 0.000383 , 0.000127 , 0.000000
5 , 0.000379 , 0.000134 , 0.000000
6 , 0.000392 , 0.000133 , 0.000000
7 , 0.000394 , 0.000134 , 0.000000
8 , 0.000375 , 0.000132 , 0.000000
9 , 0.000388 , 0.000129 , 0.000000
10 , 0.000391 , 0.000130 , 0.000000
11 , 0.000385 , 0.000131 , 0.000000
12 , 0.000380 , 0.000141 , 0.000000
13 , 0.000383 , 0.000137 , 0.000000
14 , 0.000377 , 0.000135 , 0.000000
15 , 0.000327 , 0.000113 , 0.000000
16 , 0.000340 , 0.000120 , 0.000000
17 , 0.000325 , 0.000113 , 0.000000
18 , 0.000335 , 0.000120 , 0.000000
19 , 0.000317 , 0.000103 , 0.000000
20 , 0.000310 , 0.000118 , 0.000000
21 , 0.000300 , 0.000104 , 0.000000
22 , 0.000297 , 0.000113 , 0.000000
23 , 0.000352 , 0.000188 , 0.000000
24 , 0.000456 , 0.000155 , 0.000000
25 , 0.000424 , 0.000161 , 0.000000
26 , 0.000412 , 0.000175 , 0.000000
27 , 0.000413 , 0.000159 , 0.000000
28 , 0.000431 , 0.000145 , 0.000000
29 , 0.000408 , 0.000155 , 0.000000
30 , 0.000405 , 0.000156 , 0.000000
31 , 0.000421 , 0.000160 , 0.000000
32 , 0.000467 , 0.000163 , 0.000000
33 , 0.000420 , 0.000156 , 0.000000
34 , 0.000415 , 0.000150 , 0.000000
35 , 0.000422 , 0.000155 , 0.000000
36 , 0.000428 , 0.000161 , 0.000000
37 , 0.000364 , 0.000175 , 0.000000
38 , 0.000385 , 0.000130 , 0.000000
39 , 0.000357 , 0.000140 , 0.000000
40 , 0.000363 , 0.000133 , 0.000000
41 , 0.000354 , 0.000135 , 0.000000
42 , 0.000362 , 0.000138 , 0.000000
43 , 0.000362 , 0.000134 , 0.000000
44 , 0.000361 , 0.000140 , 0.000000
45 , 0.000366 , 0.000137 , 0.000000
46 , 0.000356 , 0.000129 , 0.000000
47 , 0.000350 , 0.000134 , 0.000000
48 , 0.000358 , 0.000120 , 0.000000
49 , 0.000301 , 0.000114 , 0.000000
50 , 0.000286 , 0.000096 , 0.000000
51 , 0.000282 , 0.000101 , 0.000000
52 , 0.000274 , 0.000098 , 0.000000
53 , 0.000293 , 0.000097 , 0.000000
54 , 0.000280 , 0.000091 , 0.290978
55 , 0.000280 , 0.000107 , 0.000000
56 , 0.000285 , 0.000104 , 0.000000
57 , 0.000273 , 0.000099 , 0.000000
58 , 0.000277 , 0.000101 , 0.000000
59 , 0.000264 , 0.000103 , 0.000000
60 , 0.000266 , 0.000090 , 0.000000
61 , 0.000274 , 0.000092 , 0.000000
62 , 0.000266 , 0.000093 , 0.000000
63 , 0.000267 , 0.000093 , 0.000000
64 , 0.000263 , 0.000107 , 0.000000
65 , 0.000269 , 0.000102 , 0.000000
66 , 0.000262 , 0.000105 , 0.000000
67 , 0.000271 , 0.000096 , 0.000000
68 , 0.000258 , 0.000091 , 0.000000
69 , 0.000263 , 0.000093 , 0.000000
70 , 0.000237 , 0.000085 , 0.000000
71 , 0.000236 , 0.000096 , 0.000000
72 , 0.000235 , 0.000095 , 0.395718
73 , 0.000233 , 0.000090 , 0.000000
74 , 0.000226 , 0.000077 , 0.000000
75 , 0.000232 , 0.000086 , 0.240260
76 , 0.000236 , 0.000089 , 0.000000
77 , 0.000226 , 0.000095 , 0.000000
78 , 0.000235 , 0.000083 , 0.000000
79 , 0.000248 , 0.000096 , 0.000000
80 , 0.000246 , 0.000080 , 0.209435
81 , 0.000233 , 0.000092 , 0.000000
82 , 0.000241 , 0.000088 , 0.000000
83 , 0.000232 , 0.000086 , 0.000000
84 , 0.000235 , 0.000081 , 0.000000
85 , 0.000240 , 0.000084 , 0.000000
86 , 0.000225 , 0.000084 , 0.290978
87 , 0.000228 , 0.000086 , 0.000000
88 , 0.000231 , 0.000082 , 0.000000
89 , 0.000227 , 0.000087 , 0.000000
90 , 0.000234 , 0.000085 , 0.209435
91 , 0.000234 , 0.000079 , 0.000000
92 , 0.000234 , 0.000084 , 0.000000
93 , 0.000230 , 0.000086 , 0.000000
94 , 0.000237 , 0.000071 , 0.000000
95 , 0.000216 , 0.000079 , 0.000000
96 , 0.000212 , 0.000078 , 0.000000
97 , 0.000211 , 0.000085 , 0.000000
98 , 0.000211 , 0.000081 , 0.000000
99 , 0.000221 , 0.000080 , 0.240260
Run , LU_TIME, MULT_TIME, MoE
Err , RUN_COUNT
7 , 100
