
Crout Comp
Parallel LU , 1
Parallel MULT , 1
ROW_SIZE, 16
Err , RUN_COUNT
69 , 100
Run , LU_TIME, MULT_TIME, MoE
0 , 0.000895 , 0.000304 , 0.000000
1 , 0.000783 , 0.000289 , 0.000000
2 , 0.000786 , 0.000293 , 0.000000
3 , 0.000741 , 0.000323 , 0.000000
4 , 0.000993 , 0.000319 , 0.000000
5 , 0.000834 , 0.000237 , 0.000000
6 , 0.000630 , 0.000204 , 0.641342
7 , 0.000632 , 0.000233 , 0.000000
8 , 0.000620 , 0.000235 , 0.000000
9 , 0.000624 , 0.000227 , 0.000000
10 , 0.000859 , 0.000341 , 0.000000
11 , 0.000858 , 0.000315 , 0.000000
12 , 0.000858 , 0.000344 , 0.000000
13 , 0.000886 , 0.000311 , 0.000000
14 , 0.000854 , 0.000304 , 0.000000
15 , 0.000836 , 0.000313 , 0.000000
16 , 0.000853 , 0.000288 , 0.000000
17 , 0.000715 , 0.000268 , 0.000000
18 , 0.000730 , 0.000266 , 0.000000
19 , 0.000741 , 0.000262 , 0.000000
20 , 0.000730 , 0.000265 , 0.000000
21 , 0.000733 , 0.000264 , 0.000000
22 , 0.000725 , 0.000240 , 0.000000
23 , 0.000586 , 0.000214 , 0.000000
24 , 0.000589 , 0.000223 , 4.094080
25 , 0.000550 , 0.000206 , 0.000000
26 , 0.000553 , 0.000212 , 0.000000
27 , 0.000549 , 0.000218 , 0.126885
28 , 0.000554 , 0.000203 , 4.979556
29 , 0.000532 , 0.000199 , 4.979556
30 , 0.000537 , 0.000356 , 0.000000
31 , 0.000524 , 0.000204 , 0.000000
32 , 0.000519 , 0.000181 , 0.000000
33 , 0.000467 , 0.000246 , 0.584193
34 , 0.000464 , 0.000218 , 0.000000
35 , 0.000450 , 0.000215 , 5.802124
36 , 0.000452 , 0.000187 , 0.126885
37 , 0.000447 , 0.000210 , 0.000000
38 , 0.000457 , 0.000180 , 0.000000
39 , 0.000448 , 0.000157 , 0.584193
40 , 0.000424 , 0.000151 , 0.105851
41 , 0.000423 , 0.000160 , 1.510198
42 , 0.000444 , 0.000144 , 0.452487
43 , 0.000418 , 0.000145 , 0.584193
44 , 0.000413 , 0.000155 , 1.510198
45 , 0.000406 , 0.000127 , 128.566975
46 , 0.000373 , 0.000136 , 0.126885
47 , 0.000373 , 0.000132 , 0.126885
48 , 0.000371 , 0.000130 , 1.510198
49 , 0.000374 , 0.000137 , 0.126885
50 , 0.000367 , 0.000142 , 0.584193
51 , 0.000369 , 0.000142 , 0.126885
52 , 0.000370 , 0.000136 , 0.126885
53 , 0.000365 , 0.000137 , 0.126885
54 , 0.000369 , 0.000143 , 0.126885
55 , 0.000363 , 0.000136 , 0.126885
56 , 0.000378 , 0.000129 , 0.126885
57 , 0.000353 , 0.000122 , 0.126885
58 , 0.000348 , 0.000123 , 0.126885
59 , 0.000354 , 0.000138 , 0.126885
60 , 0.000363 , 0.000136 , 0.126885
61 , 0.000337 , 0.000126 , 0.126885
62 , 0.000330 , 0.000127 , 0.126885
63 , 0.000339 , 0.000119 , 0.126885
64 , 0.000331 , 0.000118 , 0.126885
65 , 0.000339 , 0.000124 , 0.126885
66 , 0.000328 , 0.000125 , 0.126885
67 , 0.000333 , 0.000117 , 0.126885
68 , 0.000332 , 0.000117 , 0.126885
69 , 0.000343 , 0.000125 , 0.126885
70 , 0.000353 , 0.000127 , 0.126885
71 , 0.000417 , 0.000146 , 0.126885
72 , 0.000397 , 0.000151 , 0.126885
73 , 0.000377 , 0.000111 , 0.126885
74 , 0.000335 , 0.000118 , 0.126885
75 , 0.000333 , 0.000118 , 0.126885
76 , 0.000325 , 0.000116 , 0.126885
77 , 0.000341 , 0.000116 , 0.584193
78 , 0.000338 , 0.000112 , 0.126885
79 , 0.000322 , 0.000119 , 0.126885
80 , 0.000333 , 0.000120 , 0.126885
81 , 0.000317 , 0.000119 , 0.126885
82 , 0.000322 , 0.000123 , 0.126885
83 , 0.000320 , 0.000118 , 0.126885
84 , 0.000320 , 0.000113 , 0.126885
85 , 0.000322 , 0.000112 , 0.126885
86 , 0.000333 , 0.000111 , 0.126885
87 , 0.000311 , 0.000110 , 0.126885
88 , 0.000312 , 0.000108 , 0.126885
89 , 0.000299 , 0.000115 , 0.126885
90 , 0.000314 , 0.000120 , 0.126885
91 , 0.000311 , 0.000111 , 0.126885
92 , 0.000315 , 0.000108 , 0.126885
93 , 0.000317 , 0.000110 , 0.126885
94 , 0.000314 , 0.000116 , 0.126885
95 , 0.000309 , 0.000137 , 0.126885
96 , 0.000349 , 0.000120 , 0.126885
97 , 0.000311 , 0.000120 , 0.126885
98 , 0.000314 , 0.000117 , 0.126885
99 , 0.000334 , 0.000122 , 0.126885
Run , LU_TIME, MULT_TIME, MoE
Err , RUN_COUNT
69 , 100
